PTGDS,DGKK,KIAA0319L,KIR2DL3,PPP4C,LILRB1,MBOAT7,LRRC25,KIR2DL1,TNFAIP2,LSP1,ABHD2,RHOG,APOBR,IFITM3,ADGRG3,SH2B2,HLA-C,PLOD1,MGRN1,PLIN3,IKBKG,RAB3D,LOC102724984,TRAFD1,ZYX,TPD52L2,SLC15A3,ILK,C15orf39,TNFSF14,SH2D3C,NACC2,TLE3,AGTRAP,FCGRT,PLEKHG3,GPX3,KIR3DL1,PILRA,TYROBP,MGAT1,RPS6KA1,LILRA2,PTPN6,KIR3DL3,CXCL16,PLAUR,EFHD2,MAST3,SPI1,GNB2,P2RX1,RNF19B,TFE3,OS9,NCF1,UPF1,IFITM2,KDM6B,ZBED1,SIRPB1,CTSD,DGKH,FES,PREX1,MIR6837,S100A11,LOC100130872,SIRPD,FAM102A,AMPD2,MMP9,LAT2,CUEDC1,LTB4R,IQSEC1,CA4,CTDSP1,NINJ1,IL17RA,MYD88,SLC44A2,TFEB,GBAP1,MYO1F,FGR,OSCAR,CMIP,BCL2,JARID2,GRN,PSTPIP1,BRMS1,CHST15,CST7,SLC11A1,GRK6,SLX1B-SULT1A4,ATG13,Disease
7.195666666666667,4.681,7.3475,5.056,9.318,7.7125,8.838,8.943,6.496,8.6595,10.042,7.386833333333333,11.27,7.951,12.435,8.356,7.767,12.8835,7.21,8.583,8.796,7.8535,6.7535,8.702,6.28775,9.9265,8.757,6.784,9.269,6.916333333333334,7.332000000000001,7.703333333333333,6.567500000000001,7.828,7.697,9.534,6.298500000000001,4.536,6.1,8.9435,11.711,8.403,8.903,8.43525,10.859,5.792,7.478,6.946333333333333,9.0285,8.273,8.272,9.655,7.874,8.1135,5.99575,8.8615,10.215,6.6755,12.7655,8.4274,6.613,6.3823333333333325,6.483,3.237,7.092,9.191,7.885,11.652,7.618,5.88,6.117,8.277,8.763,7.793,6.0795,6.3453333333333335,8.6755,6.2775,9.532,9.579,8.585,11.329,8.917000000000002,7.901999999999999,6.6275,11.077,9.072,6.766,6.898,4.76375,6.535,8.926,8.422,7.574,7.195499999999999,9.89,6.172333333333333,8.473749999999999,7.835999999999999,7.579333333333333,IPD
6.958333333333333,4.469,7.609,5.162,9.131,8.2225,9.304,8.935,6.376,8.7375,10.325,7.291833333333333,11.563,8.245,12.433,8.7775,8.317,12.9095,7.442,8.799,8.817,8.0215,7.0615,8.999,6.193,10.141,9.017,7.337,9.24,7.44,7.399,7.729999999999999,6.611000000000001,8.01125,8.387333333333332,9.94,6.454750000000001,5.8445,6.002,9.2085,12.067,8.696,9.254,8.66925,10.908,5.718,7.511,7.556,9.138000000000002,8.439,8.74,9.922,8.76,8.8025,6.0175,8.9565,10.861,6.718999999999999,12.842,8.7854,6.452999999999999,6.547000000000001,6.862,3.311,7.865,9.403,8.063,11.978,6.9775,5.695,6.009,8.905,9.527,8.175,6.5885,6.690666666666668,8.814,6.508,9.578,9.566,9.18675,11.429,8.9495,7.9175,6.95,11.383,9.545,7.39,6.922,4.84625,6.603999999999999,8.976666666666667,8.601,7.778,7.561,9.692,6.480833333333333,8.435,8.393666666666666,7.414000000000001,CONTROL
6.672666666666667,3.715,7.8725,4.619,9.068,8.082,9.187,9.231,5.703,8.329,10.594,7.526499999999999,11.546,7.817,12.588,9.453,7.841,13.02475,6.803,8.743,9.124,7.7535,7.134,8.414,6.154,10.2335,9.234,6.852,9.276,7.150666666666667,7.587,7.899666666666666,6.943999999999999,8.4275,7.892666666666667,9.706,6.3055,4.09,5.014,8.9695,12.094,8.504,9.357,8.4335,10.958,5.452,7.243,7.452333333333333,9.4695,8.06,9.11,10.036,8.288,9.386500000000002,6.356,8.7055,10.66,6.6325,13.1345,8.584399999999999,6.58,6.6883333333333335,6.67,3.3306,6.891,9.5965,8.413,12.281,6.167,5.963,5.9965,8.515,9.66,8.23,6.116,6.559,8.988499999999998,6.2215,9.668,9.821,8.99375,11.891,8.9525,7.987999999999999,6.6835,11.28,10.07,7.056,6.447333333333333,5.00925,6.369,9.071666666666667,8.645,7.332,7.832000000000001,10.342,6.282166666666666,8.629,7.943333333333334,7.221666666666667,CONTROL
8.44,4.898,7.852499999999999,5.944,9.25,8.329,9.37,9.653,7.406,8.4265,10.922,7.133333333333333,11.874,8.331,12.493,8.654499999999999,8.209,13.0335,7.901,9.014,9.159,8.247,7.4965,9.13,6.50775,10.527,8.639,7.453,9.374,7.475666666666666,7.0745000000000005,7.657666666666667,7.002,8.159,8.086,9.898,6.61775,5.0115,6.495,9.404,11.828,8.823,9.528,9.14425,11.185,6.592,7.976,7.646,9.558,8.855,9.375,10.194,8.737,9.0015,6.20675,9.03,10.675,7.022,12.837,8.7256,6.2665,7.15,7.166,3.2174,7.979,9.588,8.136,12.216,7.252,5.758,6.004,8.736,10.09,7.8065,6.586,6.9976666666666665,8.9275,6.648,9.705,10.01,9.02375,11.631,9.088,8.2165,7.0815,11.527,9.639,7.572,7.2826666666666675,5.075,6.817666666666667,9.845999999999998,8.617,7.777,7.414,9.567,6.589666666666666,8.7165,8.037666666666667,7.641000000000001,CONTROL
7.127,4.208,8.199,5.324,9.071,8.149999999999999,8.7495,9.338,6.32,8.086,10.801,7.025333333333333,11.36,8.502,12.669,8.6765,8.345,13.05725,7.354,8.502,8.57,7.771,7.2515,8.993,6.1055,11.0245,9.157,7.429,9.633,7.122,7.093999999999999,7.938,6.7015,8.237,8.375666666666667,10.019,6.151,5.284000000000001,5.605,9.598,11.836,8.992,9.668,9.5235,11.289,5.347,7.08,7.571333333333334,9.8075,8.576,10.932,10.457,8.234,9.367,5.962,8.848,10.783,7.218500000000001,12.9735,8.0988,6.032,6.749666666666666,6.931,3.2282,7.876,9.812,7.912,12.236,6.955,5.09,6.271,8.722,9.618,7.742,5.7605,6.642,8.739,6.558,9.793,10.338,9.03075,11.405,8.8325,8.0355,7.241,10.354,9.794,7.629,6.728333333333334,5.01025,6.507000000000001,9.716333333333331,9.306,7.675,7.3075,10.221,6.206499999999999,8.64875,8.226333333333335,7.459333333333333,CONTROL
6.928,4.154,7.925,5.376,8.981,7.879,9.0955,8.829,6.433,8.2455,10.74,6.839,11.393,8.167,12.404,8.2095,8.457,12.97675,6.874,8.545,8.522,7.6365,6.8165,8.952,5.97675,10.572,8.874,7.252,9.764,7.056,6.798,7.837333333333333,6.695,7.86375,7.966333333333334,9.609,6.1945,5.421,6.024,9.3695,11.834,9.015,9.44,9.05475,11.292,6.263,6.652,7.375333333333334,9.8085,8.363,9.833,10.088,8.046,9.061,6.05575,8.778,10.811,6.964,12.8185,7.7936,6.0635,6.407333333333334,6.508,3.353,7.539,9.6305,8.162,12.027,7.0825,5.426,6.183,8.922,8.724,7.4225,5.9670000000000005,6.297666666666667,8.592500000000001,6.1115,9.818,10.183,8.8115,11.444,8.9145,7.712,7.0175,10.422,9.922,7.349,6.513000000000001,5.216,6.641000000000001,9.254,8.999,7.686,7.169,10.014,5.9895,8.7645,8.607666666666667,7.565333333333334,CONTROL
6.999333333333333,5.0,7.965,5.28,8.982,7.493,8.676,7.782,6.759,7.877499999999999,10.089,6.896333333333334,11.297,7.682,12.496,8.394,7.852,12.66475,7.84,8.533,8.51,8.094,6.8445,9.331,5.977,9.831,9.192,7.127,9.475,6.895,6.705,6.907666666666667,6.251,7.5615,8.089666666666668,9.611,6.2940000000000005,6.3025,5.805,8.969,11.712,8.505,9.223,8.685,10.506,6.391,7.206,7.345,9.342,8.39,8.681,9.676,8.087,8.4015,5.84675,8.8215,10.527,6.779,12.707,7.7193999999999985,5.842499999999999,6.848333333333334,6.784,3.1844,7.829,9.1915,7.86,11.912,7.352,5.595,6.0625,8.612,9.592,7.6675,6.2285,7.059666666666668,8.7595,6.1215,9.692,9.973,8.6315,11.52,8.6205,7.86,6.8115000000000006,10.626,9.268,7.209,6.806,4.7615,6.704000000000001,8.942333333333332,8.514,7.863,7.258,10.223,6.375666666666667,8.367,7.972666666666666,7.521999999999999,CONTROL
6.882000000000001,4.212,7.4725,5.224,9.025,7.5725,8.563,7.973,6.333,7.6005,9.924,6.765499999999999,11.305,7.633,12.536,8.2305,8.076,12.5955,7.583,8.527,8.626,7.930499999999999,6.742000000000001,9.138,5.7605,9.5875,8.961,7.114,9.423,6.867666666666668,6.6025,7.001333333333334,6.4595,7.58675,8.006,9.56,6.035,5.2615,5.466,8.394,11.769,8.57,9.155,8.38875,10.672,5.863,7.005,7.041666666666667,9.003499999999999,8.023,8.389,9.396,8.284,7.8875,5.75675,8.8095,10.555,6.466,12.734,7.67,5.7065,6.375,6.475,3.597,7.645,8.994,7.577,11.603,7.276,5.919,6.199,8.874,9.143,7.5805,6.329,6.416666666666667,8.586500000000001,6.7335,9.599,9.725,8.7515,11.451,8.466999999999999,7.987,6.997,10.346,9.156,7.236,6.418333333333333,5.20675,6.467,8.898666666666665,8.472,7.895,7.1595,9.949,6.389833333333333,8.48025,8.274333333333333,7.394333333333333,CONTROL
7.901333333333333,4.594,7.7925,5.984,9.033,8.018,8.948500000000001,9.508,7.103,8.395,11.343,6.9025,11.567,8.19,12.492,8.1395,7.83,13.009,7.714,8.629,8.78,8.077,6.8665,8.809,6.51125,10.641,8.931,7.454,9.265,7.304666666666667,6.811999999999999,7.557333333333333,6.669,7.898999999999999,8.145666666666667,9.699,6.207,5.1345,7.158,9.186,12.0,8.694,9.608,8.51325,11.116,6.843,7.542,8.057,9.89,8.216,10.767,10.472,8.173,9.4555,5.72775,9.008,10.556,6.9415,12.755,8.347800000000001,6.0085,7.068666666666666,7.043,3.4016,7.96,9.692,7.904,12.129,8.061,5.856,5.8235,8.765,9.362,7.571,6.129,6.919999999999999,8.809000000000001,6.390000000000001,9.675,10.132,9.143,11.652,8.9725,8.049,7.084,11.242,10.008,7.729,7.442333333333333,5.175,6.925333333333334,9.855333333333334,8.13,7.435,7.9515,10.437,6.156999999999999,8.65875,7.694,7.404333333333334,IPD
6.591666666666666,4.937,7.505,5.631,9.018,8.028500000000001,9.241499999999998,9.654,6.734,8.311499999999999,11.167,6.629666666666666,11.763,8.34,12.824,8.686499999999999,8.017,12.88125,7.012,8.732,8.981,8.1195,6.896000000000001,8.762,6.5215,11.075,9.209,7.322,9.717,7.454333333333333,6.974,7.639333333333333,6.9975000000000005,8.2085,8.116666666666667,9.744,6.24025,4.1845,5.918,8.9875,11.894,8.662,9.713,8.54025,11.319,6.115,7.767,7.858999999999999,9.9805,8.117,10.846,10.565,8.821,9.696,6.0855,9.041,10.557,6.647,12.8655,8.491200000000001,6.132999999999999,6.977666666666667,6.804,3.2700000000000005,8.16,9.8105,7.965,12.381,6.6325,5.716,5.659,8.738,9.658,7.6805,6.387499999999999,6.695666666666667,8.92,6.5675,9.632,10.269,9.09825,11.74,9.0475,8.4695,6.7705,11.275,10.064,7.887,7.318666666666666,5.141249999999999,6.810666666666666,9.459,8.214,7.534,7.9675,10.35,6.1585,8.688,8.197666666666667,7.418,IPD
8.554666666666668,5.274,7.425499999999999,5.558,8.738,7.362999999999999,8.5735,8.725,6.957,8.189,10.816,6.644333333333333,11.299,7.723,12.277,7.229,7.366,12.856,7.315,8.709,8.415,7.8045,6.6555,8.643,6.343,10.319,8.703,6.838,9.464,7.208333333333333,6.4335,7.369666666666667,6.861000000000001,7.618,7.725,9.707,5.984,4.545999999999999,6.492,8.61,11.787,8.746,9.404,8.07675,11.233,6.589,6.991,7.050333333333334,9.499,7.934,10.111,9.964,8.079,9.0815,5.587,8.985,10.663,6.6845,12.626,7.796000000000001,6.1455,6.353000000000001,6.895,3.687,7.488,9.7545,8.188,11.82,7.539,5.545,5.995,8.524,8.666,7.429,5.7325,6.372333333333334,8.594999999999999,5.799,9.549,9.761,8.870750000000001,11.539,8.631499999999999,7.750500000000001,6.539,10.861,9.691,6.782,7.044999999999999,5.3985,6.766333333333333,9.319333333333333,7.998,7.299,7.1690000000000005,9.917,5.669833333333333,8.4365,8.153666666666666,7.331666666666667,IPD
6.9993333333333325,4.816,7.667,5.31,8.866,7.8825,8.719,9.368,6.471,8.288,10.989,6.944,11.46,7.605,12.259,7.8315,7.569,12.74425,7.445,8.743,8.574,8.0025,6.833,8.677,6.253,10.472,8.703,7.084,9.226,7.156666666666666,6.65,7.341333333333334,7.116,7.69675,7.973333333333334,9.523,6.0600000000000005,5.077999999999999,5.667,8.924,11.805,8.811,9.281,8.4055,11.071,5.592,7.426,7.432666666666667,9.5445,8.021,10.051,10.196,8.488,9.1725,5.635249999999999,8.921,10.458,6.8505,12.41,8.126999999999999,5.893,6.486666666666667,6.895,3.5438,7.523,9.732,8.312,11.924,7.543,5.802,5.945,8.654,9.54,7.4215,6.2065,6.763333333333333,8.732,5.968,9.49,9.887,8.7,11.47,8.796,8.0315,6.758,10.867,9.89,7.289,7.187333333333334,5.2045,6.821666666666666,9.478,8.114,7.136,7.5895,9.984,6.151166666666668,8.438749999999999,8.110666666666667,7.417666666666666,IPD
7.397666666666667,4.735,7.952999999999999,5.554,8.833,7.9115,8.9875,8.938,6.995,8.6185,10.592,6.835166666666667,11.586,8.159,12.647,7.622999999999999,7.942,12.72275,7.791,8.649,8.475,8.358,6.924999999999999,8.681,6.266,10.3645,8.729,7.396,9.272,7.345666666666666,7.047499999999999,7.274333333333334,6.637499999999999,7.80125,8.048333333333334,9.874,6.51575,5.6105,6.252,9.089,11.87,8.918,9.346,8.357,10.863,6.942,7.283,7.718,9.4515,8.183,8.731,10.07,8.142,9.4945,5.8615,9.2195,10.888,6.6850000000000005,12.815,8.1732,6.1335,6.553999999999999,7.086,3.364,7.948,9.3075,8.161,12.062,7.914,5.735,5.824,8.862,9.297,7.779,6.4125,6.671333333333333,8.815,5.9725,9.7,9.971,8.95125,11.575,8.832,8.026,6.952500000000001,11.325,10.003,7.391,7.143000000000001,5.152,7.202333333333333,9.584,8.375,7.683,7.757,9.998,6.289666666666666,8.346,7.958666666666666,7.478333333333334,CONTROL
7.485666666666667,4.458,8.157,5.687,8.967,8.179,9.092,9.053,6.685,8.562000000000001,10.854,6.855833333333334,11.817,8.841,13.225,8.478,8.054,13.025,7.538,8.982,9.002,8.1435,7.011,8.961,6.72,10.5085,8.962,7.449,9.492,7.596,7.2235,7.891000000000001,6.533,8.16725,8.241,9.682,6.08675,4.6075,6.165,9.269,12.156,8.93,9.457,8.76975,11.485,6.686,7.607,7.983666666666667,9.6835,8.23,9.224,10.233,8.109,9.623,6.09075,9.297,11.06,6.811,13.2835,8.3596,6.294499999999999,6.791333333333334,7.135,3.1522,7.758,9.7325,8.429,12.379,7.24,5.681,6.212,8.439,10.08,7.6235,6.376,6.906333333333333,8.884,6.7415,9.778,10.187,9.305,11.781,8.985,8.1815,7.0505,11.459,10.099,7.417,7.125,5.44525,6.877666666666667,9.632333333333332,8.44,7.746,7.884,10.147,6.391000000000001,8.5365,8.203333333333333,7.551333333333333,CONTROL
6.466666666666666,4.447,7.1795,6.362,9.25,7.1075,8.0985,7.505,7.171,7.882,10.239,6.633,11.222,7.548,12.7,7.5845,7.032,12.787,7.098,8.232,8.07,8.101500000000001,6.032,8.641,6.621,9.4365,8.173,6.419,9.706,6.702000000000001,6.7195,7.555666666666667,5.5120000000000005,6.8725,7.685666666666667,8.8,5.37575,3.984,6.281,8.079,11.295,8.539,9.17,7.3085,10.964,6.925,6.527,6.858,9.6535,7.655,7.746,9.489,7.115,8.376,5.4510000000000005,8.766,9.902,6.502000000000001,12.964,6.9196,6.1945,5.655666666666666,6.831,3.2632,6.765,8.709,8.232,11.282,8.153500000000001,4.701,5.705,7.357,8.476,7.001,5.4855,6.059333333333334,8.33,5.145,9.707,8.637,8.0145,11.494,8.2945,7.2425,7.0625,10.756,9.315,6.157,6.483999999999999,4.78025,6.543666666666667,8.660666666666666,8.29,7.772,6.365500000000001,11.647,5.5095,8.03125,7.915,7.633333333333333,IPD
7.177666666666667,4.585,7.5055,5.594,9.202,8.0245,9.1485,9.393,6.95,8.166,10.745,6.867999999999999,12.067,8.491,12.611,8.618500000000001,8.712,12.76975,7.771,9.114,9.027,8.400500000000001,6.945,8.958,6.292,10.702,9.199,7.825,9.685,7.651333333333333,7.189,7.778666666666666,6.843999999999999,8.382,8.163333333333334,10.018,6.265000000000001,5.2205,6.114,9.22,12.008,9.092,9.622,8.63575,11.513,6.882,8.07,7.615333333333333,9.886,8.52,9.057,10.449,8.569,9.389,6.11725,9.243,10.684,7.101,12.9305,8.158,5.9595,6.686666666666667,7.065,3.1742,8.046,9.6055,8.454,12.284,7.437,5.359,5.983499999999999,9.164,9.237,7.646000000000001,6.311,6.677333333333333,8.8995,6.561,9.75,10.175,9.075,11.694,8.926,8.305,7.019,11.305,10.021,7.76,6.972333333333334,5.303,7.089666666666667,9.79,8.099,7.834,7.926,10.397,6.533333333333334,8.53225,8.361333333333333,7.467666666666666,IPD
6.542666666666666,4.067,7.4285,5.252,9.565,8.1375,9.265,9.511,6.557,8.3805,11.118,6.846166666666666,11.842,8.447,12.557,8.843,9.074,13.10175,7.217,9.62,9.366,8.417,7.0575,9.035,6.51175,10.614,9.382,7.723,9.625,7.335333333333334,7.0505,7.541333333333333,6.952999999999999,8.407,8.093,10.455,6.1975,4.7235,5.75,9.6815,12.408,8.982,9.87,9.12425,11.581,5.585,8.114,7.938333333333333,10.0245,8.707,9.722,10.326,8.636,9.331,6.10375,9.3635,11.255,6.808,13.1825,8.6274,6.067500000000001,6.916333333333333,7.319,3.186,8.345,9.914,8.66,12.481,6.6935,5.942,5.634499999999999,9.232,10.327,8.1175,6.1795,7.021333333333334,8.971499999999999,7.221,9.935,10.535,8.9875,11.592,9.416,8.424,7.0015,11.887,10.138,7.72,7.1113333333333335,4.9045000000000005,6.925666666666667,9.545333333333334,8.799,7.541,7.3915,10.325,6.3385,8.72125,8.044666666666666,7.571333333333333,CONTROL
8.154666666666666,5.201,7.266999999999999,5.61,8.768,7.7475,8.594999999999999,9.032,7.032,8.549,10.07,6.4671666666666665,11.064,7.592,12.79,7.8515,7.541,12.39375,6.928,8.469,8.284,8.1915,6.658,8.442,6.297750000000001,9.879,8.777,6.904,9.025,6.7956666666666665,6.596,7.368333333333333,6.534,7.10425,7.681333333333334,9.538,6.04725,5.099,6.521,8.725999999999999,11.637,8.657,8.876,7.943,10.505,6.204,7.593,7.595,9.352,7.732,8.501,9.824,7.64,8.9565,5.906750000000001,8.6485,10.293,6.3255,12.824,7.4696,6.0075,6.312,6.555,3.361,7.936,8.9215,8.117,11.903,7.796,5.657,5.8515,8.085,8.768,7.627499999999999,6.330500000000001,6.426666666666667,8.583,5.662,9.589,9.566,8.278,11.656,8.5155,7.692,6.5635,10.671,9.546,6.809,6.752,5.139749999999999,6.419999999999999,8.667666666666667,8.002,7.345,7.305,9.89,6.195166666666666,8.12575,7.716333333333332,7.209333333333333,IPD
6.510666666666666,4.252,7.7225,5.062,9.494,7.893499999999999,9.134,9.099,6.623,8.6815,10.581,6.8500000000000005,11.612,8.416,12.814,8.668,8.212,13.1825,7.266,9.325,9.166,8.2715,7.065,9.102,6.670999999999999,10.491,9.403,7.29,9.479,7.221333333333333,7.243,7.528333333333333,6.762,8.231,8.266,10.01,6.475,5.1,5.534,9.4855,12.478,9.042,9.544,8.786249999999999,11.242,5.467,7.633,7.72,10.038,8.414,9.633,10.044,8.124,9.3095,6.109249999999999,8.939,11.183,6.788,13.1725,8.568000000000001,5.944,6.601666666666667,6.945,3.4284,7.95,9.919,8.166,12.263,6.8765,5.5,5.829000000000001,9.061,9.651,8.348,6.2645,6.765666666666667,8.991,6.823,9.826,10.25,8.9475,11.629,9.161,8.0485,6.738,11.468,9.869,7.243,6.762666666666667,4.968249999999999,6.706333333333333,9.242333333333333,8.47,7.514,7.496,10.112,6.436,8.561499999999999,8.088333333333333,7.398,IPD
8.280666666666667,4.911,7.59,5.59,9.684,8.2965,9.245,9.309,6.775,8.2385,10.901,7.058166666666668,11.901,8.553,13.225,9.1025,8.872,12.847,7.585,9.586,9.501,8.1555,6.8675,8.879,6.30475,10.9465,9.568,7.716,9.534,7.232666666666667,7.1015,7.699333333333333,6.992000000000001,8.5705,8.26,10.356,6.23875,6.127,7.062,9.633,12.501,8.956,9.644,8.9305,11.521,6.334,8.401,7.902,9.9565,8.987,9.671,10.6,8.281,9.1585,5.98975,9.2305,10.609,6.799,13.393999999999998,8.6028,6.346500000000001,6.468666666666667,7.18,3.407,8.334,9.757,8.641,12.455,7.757000000000001,5.469,5.8625,9.36,10.28,7.608499999999999,6.23,7.016000000000001,9.1115,7.48,9.775,10.023,8.972249999999999,11.682,9.078,8.05,7.2515,11.764,10.299,7.795,6.766666666666667,5.157,6.8580000000000005,9.601,8.86,7.539,7.908,11.046,6.785166666666666,8.879249999999999,8.478333333333333,7.501,IPD
6.444333333333333,4.306,7.4515,5.219,9.343,7.958500000000001,9.1985,8.959,6.587,8.680499999999999,10.649,7.367166666666667,11.702,8.413,12.582,8.5755,7.944,12.88125,7.224,8.813,9.005,8.247,7.0385,8.641,6.33075,10.3945,9.044,7.385,9.615,7.381333333333333,7.374,8.326666666666666,6.7475000000000005,8.30175,8.018,9.916,6.313,4.792,6.072,9.315,12.075,8.715,9.487,8.84175,11.346,5.293,7.568,7.491333333333333,9.6245,8.572,8.938,10.209,8.282,8.922,5.91125,9.146999999999998,11.024,7.117,13.004,8.5964,6.619,6.938333333333333,6.834,3.3876000000000004,7.367,9.7135,8.146,12.097,7.498,5.944,5.8665,8.828,10.389,7.851,6.037000000000001,6.629333333333332,8.875499999999999,6.856,9.532,9.891,9.21575,11.479,8.889,7.806,6.906499999999999,11.409,9.997,7.048,6.9863333333333335,5.2,6.712666666666666,9.244333333333334,8.543,7.484,7.600999999999999,10.37,6.300999999999999,8.55275,8.124666666666666,7.331,IPD
6.660666666666667,4.419,7.897,5.676,9.013,8.184999999999999,8.8975,9.024,6.993,8.6405,11.076,7.5395,11.657,8.262,12.799,7.996499999999999,7.975,12.9755,7.663,8.516,8.764,8.127,6.991,8.827,6.35425,10.699,8.288,7.372,9.493,7.313666666666667,7.0760000000000005,8.131666666666666,5.88,7.8285,8.263333333333334,9.673,5.9715,4.803,6.307,8.983,11.936,9.261,9.387,8.56375,11.573,6.395,7.235,7.643666666666667,9.827,8.23,9.926,10.486,7.158,9.053,5.79425,9.3415,10.35,7.051,12.9745,8.4804,6.925,6.702999999999999,7.093,3.4554,7.641,9.415,8.411,12.399,7.471500000000001,5.485,6.2835,8.203,8.67,7.562,6.001,6.566666666666666,8.592500000000001,6.182,9.837,9.689,8.74025,11.471,8.965,7.8215,7.172,11.163,9.799,7.415,7.617666666666666,5.29175,6.596333333333333,9.663333333333334,8.517,7.454,7.1755,10.589,5.988,8.698500000000001,7.834333333333333,7.541333333333334,CONTROL
9.775,5.593,7.806,5.998,9.292,8.6275,9.261,9.978,6.565,8.848500000000001,11.31,7.603000000000001,11.987,8.81,12.844,8.670000000000002,8.281,13.00125,7.738,8.565,9.169,8.3855,7.375999999999999,9.144,6.13275,10.9515,9.028,7.976,9.594,7.677666666666667,7.5125,8.424333333333333,6.702999999999999,8.432,8.379,10.191,6.41875,4.8065,6.377,9.3665,12.38,9.125,9.727,9.05475,11.591,6.305,7.994,7.915,10.086,8.336,10.556,10.579,8.671,9.476,5.87725,9.492,10.701,7.0355,13.3025,8.9134,6.8835,6.982666666666667,7.298,3.2236,8.309,9.512,8.56,12.653,7.7905,6.185,5.811999999999999,8.878,10.421,8.031,6.617,6.891666666666667,8.896,7.093500000000001,9.662,10.323,9.18375,11.792,9.2265,8.271,7.148,11.498,10.233,7.933,7.457333333333334,5.0685,6.861999999999999,9.521666666666668,8.751,7.656,7.8405,10.393,6.499333333333333,8.754999999999999,8.544666666666666,7.533333333333334,CONTROL
7.240333333333332,4.912,8.198,5.888,9.738,8.6005,9.521999999999998,9.64,6.963,9.378,10.914,8.5725,12.091,9.035,13.427,9.5995,8.543,13.52475,7.563,8.882,9.706,8.203,7.619,9.201,6.947,10.7365,9.447,7.872,10.157,7.828666666666667,7.9105,8.293999999999999,6.55,8.7685,8.729999999999999,10.456,6.52825,6.056,6.429,10.0815,12.646,9.058,9.747,9.77175,11.594,5.978,8.349,8.437333333333333,10.146,8.819,9.721,10.338,9.0,9.3745,6.54125,9.4015,11.304,7.2585,13.6675,9.191,7.504,6.935,7.284,3.0966,7.945,10.212,8.652,12.684,7.515000000000001,6.687,5.4165,9.037,10.992,8.137,6.6235,7.234999999999999,8.9875,7.624499999999999,9.982,10.572,9.529,11.953,9.596,8.2635,7.451,11.639,10.485,7.771,7.312666666666668,4.84025,7.239666666666666,10.239333333333333,8.744,7.568,8.119,10.519,6.7443333333333335,8.68275,8.360333333333333,7.632666666666666,IPD
7.504666666666666,4.587,8.233,5.293,9.591,7.859,8.8415,9.042,7.007,9.2615,10.558,8.159833333333333,11.421,8.535,12.118,8.621500000000001,7.638,13.105,7.704,8.968,9.356,7.5485,7.5175,8.965,6.271,10.3555,9.147,7.455,9.566,7.259333333333333,7.4445,7.911666666666666,6.6785,8.159749999999999,8.463333333333333,10.224,6.41325,5.4725,6.207,9.707,12.367,8.98,9.492,9.235,11.046,6.139,7.263,7.544666666666667,9.708,8.77,9.293,9.911,7.675,8.905000000000001,6.026,8.872,11.014,7.0255,12.598,8.4792,7.3835,6.463666666666668,7.298,3.3452,7.859,10.0265,8.558,12.035,6.982,6.34,5.689,8.705,10.946,8.034,6.199,6.934333333333334,8.846,6.606,9.693,10.196,9.30025,11.589,8.9805,7.7445,7.2225,10.963,9.524,7.862,6.633333333333333,5.0255,7.122,10.147333333333334,8.735,7.434,7.7525,9.802,6.078833333333333,8.29675,8.576666666666666,7.282666666666667,IPD
6.307666666666666,4.402,7.4445,5.043,9.581,8.225999999999999,9.2035,9.082,6.105,8.783,10.584,7.452333333333333,11.68,8.14,12.618,8.604,8.073,13.18325,7.075,8.63,9.569,7.9795,7.4165,9.013,6.21275,10.506,9.497,7.162,9.866,7.274666666666666,7.211,7.719333333333334,6.728,8.459,8.484,10.325,6.158,4.890000000000001,5.354,9.518,12.423,8.962,9.358,9.22175,11.132,5.363,7.873,7.606666666666666,9.911,8.159,9.162,10.072,7.588,9.0175,6.288,8.7725,10.576,6.8545,13.183,8.322199999999999,6.7355,6.691333333333333,7.127,3.3544000000000005,7.535,9.6715,8.767,12.388,6.2235,6.408,5.806500000000001,8.603,9.354,7.749499999999999,5.9145,6.596,8.425999999999998,7.045,9.611,10.21,8.93175,11.663,8.875499999999999,7.864000000000001,7.158,10.932,9.793,6.871,6.950333333333333,5.141249999999999,6.832999999999999,9.739666666666666,8.422,7.729,7.6705,10.346,6.054333333333333,8.5,8.233333333333334,7.590666666666666,CONTROL
6.716,4.386,7.942500000000001,5.027,9.267,7.891500000000001,9.382,8.817,6.105,8.658000000000001,10.556,7.522666666666667,11.599,8.64,12.988,8.858,8.045,13.12075,7.033,8.876,8.893,7.859,7.439999999999999,8.997,6.34175,10.3145,9.109,7.397,9.699,7.455000000000001,7.512,7.8146666666666675,6.375500000000001,8.59975,8.345333333333334,10.017,6.41575,5.2585,6.103,9.6415,12.019,8.693,9.408,9.204,11.11,5.614,7.727,7.690333333333334,9.297,8.698,8.984,10.039,8.278,9.2675,6.0565,9.068,10.685,7.0815,13.0625,8.3914,6.510999999999999,6.879,6.782,3.3122,7.607,9.876,8.257,12.179,6.948,5.509,5.8065,8.789,10.04,7.7275,5.906499999999999,6.965,8.9345,7.114000000000001,9.506,10.028,9.36475,11.484,9.067,7.9505,7.185499999999999,11.177,9.821,7.267,6.805,4.85825,7.139,9.697666666666668,8.541,7.593,8.0305,9.757,6.379,8.5975,7.733333333333334,7.486999999999999,IPD
