Gene_Symbol,GSM4054763_Counts_SN_C1,GSM4054764_Counts_SN_C2,GSM4054765_Counts_SN_C3,GSM4054766_Counts_SN_C4,GSM4054767_Counts_SN_C5,GSM4054768_Counts_SN_PD1,GSM4054769_Counts_SN_PD2,GSM4054770_Counts_SN_PD3,GSM4054771_Counts_SN_PD4,GSM4054772_Counts_SN_PD5
DOK6,1687.0,598.598,561.614,1739.576,943.081,1135.673,161.019,1384.0,1089.873,581.0
DOK7,25.001,32.999,20.0,51.0,46.001,12.0,4.0,16.0,9.0,7.0
DOLK,315.0,183.0,220.0,308.0,183.0,254.0,74.0,208.0,206.0,150.0
DOLPP1,540.0,372.0,389.0,521.0,286.0,523.0,200.0,367.999,423.001,382.0
DONSON,492.029,235.156,292.66,497.931,169.557,387.912,240.719,317.468,412.525,488.277
DONSONP1,0.0,1.0,0.0,1.0,2.001,0.0,0.0,0.0,2.0,0.0
DOP1A,1771.001,1135.001,1564.004,2151.033,1207.0,2168.001,323.988,1424.0,2150.007,1438.006
DOP1B,595.683,239.858,372.486,578.939,375.947,496.771,133.839,425.286,398.961,300.503
DORIP1,158.0,96.0,153.001,180.0,68.0,167.001,64.0,128.0,166.0,178.999
DOT1L,1111.627,465.122,602.044,1025.813,489.097,1037.275,571.004,992.925,878.404,777.603
DOT1L-AS1,14.397,17.94,15.312,24.953,11.142,19.565,5.502,23.2,16.025,18.049
DPAGT1,543.001,242.001,324.001,635.0,223.999,473.0,287.0,392.001,391.001,421.998
DPCD,542.0,330.999,382.0,605.001,351.0,492.0,262.0,376.999,478.001,346.001
DPEP1,9.0,4.0,8.0,9.0,0.0,2.0,2.0,11.0,4.0,7.0
DPEP2,82.0,43.0,86.0,75.0,38.999,88.0,72.0,80.001,79.0,67.001
DPEP2NB,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DPEP3,2.0,4.0,5.0,3.0,2.0,5.0,4.0,6.0,9.0,9.0
DPF1,359.191,233.2,222.346,395.63,205.0,356.749,238.052,211.384,389.085,277.266
DPF2,1838.193,1474.08,1600.883,2289.659,1134.07,2300.877,1367.601,1682.951,2110.247,1988.608
DPF3,430.001,342.0,419.999,466.0,299.0,495.0,229.0,461.0,495.999,446.001
DPH1,811.034,564.897,728.988,1013.445,491.503,985.284,465.237,623.524,885.783,694.404
DPH1-AS1,7.0,2.0,3.0,6.0,3.0,3.0,1.0,1.0,4.0,3.0
DPH2,529.0,307.001,335.0,544.999,316.0,414.0,182.0,336.0,426.0,304.999
DPH3,935.0,610.0,589.001,1110.0,453.001,886.0,496.001,805.0,873.999,1057.001
DPH3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPH3P2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DPH5,442.474,305.592,315.09,567.383,238.664,470.876,226.267,398.764,482.364,402.261
DPH5-DT,99.0,60.0,79.0,130.0,65.0,87.0,72.0,74.001,105.0,125.0
DPH6,315.748,160.994,186.262,264.502,138.4,244.182,73.621,177.268,279.426,161.914
DPH6-DT,25.0,30.0,36.0,68.0,16.0,61.0,20.0,30.0,47.0,79.0
DPH7,699.0,602.0,657.001,1075.999,435.0,898.001,382.999,708.0,821.999,659.999
DPM1,739.0,384.0,466.0,790.0,352.0,654.0,302.0,470.0,623.0,724.0
DPM2,835.0,525.0,539.0,750.001,425.0,646.0,446.0,462.0,498.0,486.001
DPM3,455.0,338.0,391.0,609.001,284.999,457.0,452.0,388.0,375.0,387.001
DPP10,770.999,421.003,472.0,918.0,539.0,1139.0,180.997,695.36,874.0,526.0
DPP10-AS1,74.0,52.0,33.0,80.0,48.0,51.998,26.0,48.0,38.0,29.998
DPP10-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPP10-AS3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DPP3,882.748,407.0,438.999,746.001,345.999,615.0,447.999,543.001,583.0,435.001
DPP3-DT,21.046,16.688,25.143,26.203,10.592,13.017,19.102,10.15,18.739,13.109
DPP3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPP3P2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPP4,45.0,15.999,20.0,31.0,10.0,28.0,10.0,21.0,19.0,27.0
DPP4-DT,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
DPP6-AS1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
DPP7,2370.998,1511.0,1606.001,2807.001,1260.999,2287.0,1382.0,1828.001,1998.0,1635.0
DPP8,2506.621,1274.461,1469.154,2295.608,1210.827,2217.203,659.051,1673.262,2274.954,1882.946
DPP9,1254.533,655.949,745.366,1237.368,563.573,1033.868,711.314,936.665,936.658,988.465
DPP9-AS1,19.0,7.0,8.0,9.0,4.0,14.0,7.0,4.0,9.0,6.0
DPPA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA2P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA2P4,6.0,3.0,3.0,5.0,3.0,2.821,0.0,5.0,5.0,8.0
DPPA3,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
DPPA3P1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
DPPA3P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA3P11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
DPPA3P12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA3P2,1.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0
DPPA3P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA3P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA3P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA3P7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DPPA3P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA3P9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA4,48.425,16.374,28.17,25.01,12.552,26.984,16.113,39.499,32.899,38.202
DPPA4P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA4P3,1.0,0.0,1.0,4.0,3.0,0.0,3.0,1.0,3.0,1.0
DPPA5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA5P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPPA5P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DPPA5P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DPRX,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0
DPRXP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPRXP2,10.0,2.0,2.0,5.0,2.0,2.0,0.0,4.0,2.0,5.0
DPRXP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPRXP4,3.0,0.0,4.0,4.0,0.0,2.0,0.0,3.0,2.0,8.0
DPRXP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPRXP6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
DPRXP7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
DPT,29.0,15.0,4.0,10.0,10.0,21.0,7.0,12.0,20.0,19.0
DPY19L1,2332.985,1147.071,1578.395,1985.602,942.61,1946.068,877.811,1985.083,1805.256,1994.779
DPY19L1P1,101.653,55.08,85.4,119.793,60.31,113.695,25.464,72.153,91.913,107.4
DPY19L1P2,4.781,5.952,1.162,1.994,3.244,2.337,0.0,3.673,7.135,0.0
DPY19L2,211.317,178.994,195.641,363.204,185.173,339.727,77.879,182.955,294.414,303.822
DPY19L2P1,134.752,94.559,102.705,250.826,120.375,212.455,48.717,103.242,181.309,162.15
DPY19L2P2,214.061,110.948,153.966,302.166,192.358,352.856,87.762,198.091,308.272,178.135
DPY19L2P3,52.911,34.474,27.198,61.01,19.224,43.088,20.686,45.175,47.659,48.257
DPY19L2P4,50.456,25.862,41.352,89.422,39.922,42.765,18.587,42.423,73.645,77.163
DPY19L2P5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
DPY19L3,1616.547,1004.872,1009.559,1500.332,678.68,1483.594,471.014,1153.917,1522.454,1489.206
DPY19L3-DT,9.001,8.0,9.0,12.0,7.0,15.0,9.0,3.0,10.0,10.235
DPY19L4,1479.438,985.39,1059.819,1490.302,670.42,1637.187,569.836,1326.791,1604.688,1604.833
DPY19L4P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPY19L4P2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
DPY30,1102.02,686.013,805.999,1384.998,566.0,1078.618,601.66,948.928,1035.771,996.817
DPYD,1148.002,408.982,451.001,923.117,323.003,612.332,342.002,604.002,874.134,790.104
DPYD-AS1,9.338,2.989,3.114,5.0,2.0,2.0,3.0,3.0,3.073,0.0
DPYD-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DPYD-IT1,15.61,5.103,8.025,10.652,2.798,11.25,2.828,13.219,8.958,15.507
DPYS,36.0,63.999,24.999,69.0,38.0,56.0,17.001,54.0,45.0,20.0
DPYSL2,27251.001,18374.0,20664.427,31259.078,15759.999,31357.001,12424.001,21807.917,29068.16,23586.998
DPYSL3,7574.001,3087.999,3860.999,5988.001,3178.001,5608.0,2150.0,4171.0,5390.999,4045.0
DPYSL4,808.999,586.001,685.0,957.0,541.001,945.0,562.0,695.0,752.001,625.0
DPYSL5,5272.347,5357.298,6529.177,6840.649,4314.695,7776.88,2805.506,5664.147,5980.031,4897.322
DQX1,10.0,6.0,11.0,7.0,4.0,15.001,3.0,7.0,5.0,7.0
DR1,1490.439,838.904,936.469,1675.972,666.806,1481.339,772.025,1243.048,1429.701,1521.548
DRAIC,27.999,18.0,26.001,41.0,18.0,22.0,10.0,17.0,31.001,30.0
DRAM1,313.387,113.331,128.148,399.263,100.082,179.771,219.533,194.774,170.696,207.301
DRAM1-AS1,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
DRAM2,750.001,471.001,496.0,860.999,272.999,790.001,400.0,577.001,751.0,718.0
DRAP1,2322.999,1403.0,1551.999,2607.002,1165.0,2047.999,1486.0,1686.001,1870.0,1442.001
DRAXIN,219.336,48.355,84.981,107.922,53.696,104.328,100.018,81.548,105.36,107.154
DRAXINP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DRC1,65.0,26.0,69.0,76.001,62.0,62.0,40.0,97.0,63.0,93.0
DRC10,73.0,63.0,112.0,132.0,65.0,109.0,106.0,92.0,106.0,142.0
DRC11,870.0,801.001,1032.0,970.0,563.999,1063.0,594.0,711.001,1179.0,1251.999
DRC11L,4.0,2.0,7.0,3.0,3.0,7.0,0.0,3.0,0.0,0.0
DRC12,30.002,17.099,35.45,39.149,22.0,21.177,22.001,33.991,24.196,30.305
DRC2,28.0,23.0,28.999,45.999,26.0,52.001,24.0,33.0,44.0,44.0
DRC3,69.167,52.664,128.761,126.618,113.562,111.202,75.232,90.42,104.034,149.311
DRC4,614.964,528.736,700.998,883.999,518.689,925.001,310.0,533.0,764.518,553.0
DRC5,51.069,35.292,58.454,81.336,50.105,64.011,19.88,36.273,49.81,60.749
DRC7,22.0,16.0,32.0,21.0,16.0,19.0,12.0,27.0,21.0,54.001
DRC8,773.532,377.242,446.661,645.106,383.726,828.914,418.66,793.149,876.623,590.621
DRC9,600.131,350.049,548.905,555.551,336.915,602.558,305.557,517.139,603.139,613.065
DRD1,26.0,17.0,34.0,41.0,14.0,39.0,12.0,26.0,41.0,42.0
DRD2,563.001,310.0,190.0,472.0,141.0,203.0,78.0,204.0,184.0,137.0
DRD3,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,2.0
DRD4,27.005,34.0,28.0,45.0,20.511,48.025,8.0,18.0,7.143,23.0
DRD5,36.0,3.432,39.0,85.641,91.479,65.622,6.0,72.354,39.099,38.649
DRD5P1,5.079,4.951,0.0,6.618,8.235,0.0,1.0,8.802,10.828,0.0
DRD5P2,11.921,3.617,6.04,38.742,27.084,31.378,0.0,12.844,12.074,16.351
DRG1,1400.999,818.0,861.0,1568.0,812.0,1228.0,671.003,969.605,1159.98,1002.003
DRG1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0
DRG1P2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
DRG2,919.001,601.001,661.001,1013.0,565.002,959.001,511.0,592.0,747.999,659.0
DRGX,38.0,9.0,114.0,105.0,105.0,17.0,5.0,118.0,18.0,8.0
DRICH1,10.242,4.363,4.0,7.47,4.0,16.297,11.595,10.172,2.0,6.784
DROSHA,1418.326,888.194,1013.148,1677.682,805.0,1429.485,494.999,1011.227,1391.138,1162.665
DRP2,522.999,1023.001,688.001,2599.0,255.0,393.0,665.0,492.0,337.0,969.001
DSC1,4.093,0.0,2.094,2.216,1.463,1.024,0.0,5.092,4.159,0.0
DSC2,340.871,100.226,129.286,293.141,76.156,151.951,100.662,201.614,239.079,182.912
DSC3,6.606,5.42,2.616,8.554,2.754,6.858,0.0,4.228,8.508,4.04
DSCAM,663.0,397.0,455.0,860.0,498.0,671.0,291.0,535.0,675.0,584.0
DSCAM-AS1,4.994,2.068,2.826,4.449,6.0,3.491,3.108,4.106,3.019,7.387
DSCAM-IT1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
DSCAML1,913.0,714.0,867.0,1174.0,628.0,1355.0,514.0,886.0,1173.0,836.0
DSCAS,3.0,5.0,3.0,3.0,3.0,3.0,1.0,3.0,6.0,1.0
DSCC1,98.0,53.0,67.0,69.0,50.0,84.0,19.0,83.0,64.0,64.0
DSCR10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSCR4-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSCR8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
DSCR9,3.264,6.389,3.097,13.332,6.506,9.519,2.247,7.0,6.0,7.515
DSE,1139.982,395.196,461.001,1487.307,241.001,686.005,482.0,613.805,774.859,801.993
DSEL,1448.926,1189.819,1097.493,1776.883,873.725,1991.971,721.398,1492.917,1754.12,1605.112
DSEL-AS1,8.0,4.13,1.022,5.0,2.0,1.0,0.0,5.289,4.0,5.0
DSG1,8.0,3.0,3.0,8.0,7.0,11.0,0.0,5.0,12.0,2.0
DSG1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSG2,61.168,27.7,33.413,40.835,20.42,33.23,18.221,53.311,44.927,47.214
DSG2-AS1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
DSG3,5.553,6.203,6.861,5.886,3.068,3.385,5.645,6.038,4.831,7.377
DSG4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSN1,247.0,87.916,125.911,242.001,99.999,196.999,84.001,149.261,139.002,137.883
DSP,501.0,211.0,273.0,510.0,185.0,431.0,278.0,479.0,418.0,454.0
DSP-AS1,6.0,4.0,1.0,2.0,6.0,5.0,3.0,4.0,3.0,4.0
DSPP,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
DST,38898.913,24506.037,30210.172,41702.998,21855.296,48946.407,19852.456,42493.214,41417.01,39413.405
DST-AS1,13.0,8.0,6.0,3.0,4.0,10.0,1.0,4.0,6.0,2.0
DSTN,8345.958,5226.938,4805.71,8182.86,4231.256,6418.831,3143.49,5784.116,6868.742,7419.849
DSTNP1,3.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,3.0
DSTNP2,166.618,123.553,138.102,217.74,68.861,192.096,119.146,136.899,159.954,160.106
DSTNP3,1.027,1.023,1.017,0.0,0.0,0.0,0.0,1.024,0.0,0.0
DSTNP4,0.0,0.0,0.0,0.0,1.001,1.0,0.0,0.0,0.0,0.0
DSTNP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSTYK,2567.551,1830.831,2006.43,3252.585,1647.069,3151.353,1490.015,2343.163,3054.582,2886.388
DTD1,1334.175,817.537,917.508,1472.55,821.209,1235.791,421.407,853.661,1243.733,728.592
DTD1-AS1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTD2,557.464,397.688,357.844,488.88,295.781,556.965,166.47,458.556,571.067,509.265
DTHD1,22.0,26.0,36.0,40.0,23.0,19.0,16.0,34.999,46.0,116.0
DTL,137.0,1.0,5.0,9.0,5.0,9.0,12.0,28.0,8.0,8.0
DTNA,14558.412,8285.02,9807.807,13372.222,5031.383,12504.509,7788.631,11529.758,13302.228,12960.916
DTNA-AS1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
DTNB,937.001,1103.001,1421.001,1700.001,1012.0,1494.0,703.998,1083.0,1370.001,1155.0
DTNB-AS1,1.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0
DTNBP1,1010.0,598.0,508.0,1372.999,614.001,963.0,561.999,725.999,885.0,714.0
DTWD1,797.812,559.347,615.288,1034.988,499.909,1102.036,357.546,717.18,1009.86,998.834
DTWD1P1,3.187,0.0,1.068,3.285,1.064,1.05,1.044,1.056,1.013,5.205
DTWD1P2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DTWD2,218.435,138.412,166.527,245.254,123.891,257.362,69.188,207.563,267.19,205.26
DTX1,643.0,465.001,501.001,911.0,468.999,790.0,377.001,540.0,627.0,468.0
DTX2,168.172,83.646,109.866,183.208,85.265,132.052,129.969,110.018,104.817,124.928
DTX2P1,19.1,12.89,2.669,16.509,1.43,11.232,3.49,9.756,12.001,6.31
DTX2P1-UPK3BP1-PMS2P11,590.018,400.847,418.35,718.868,315.878,648.3,178.397,454.12,543.584,358.315
DTX3,1960.999,1435.0,1678.001,2669.0,1337.999,2421.999,1590.999,1601.0,1778.0,1865.001
DTX3L,1221.215,297.074,338.771,917.138,247.924,560.227,395.949,499.938,604.862,575.207
DTX4,2110.0,1884.0,2948.0,2806.999,2249.0,3051.0,1049.001,2770.0,2287.0,2544.0
DTYMK,326.862,198.169,236.958,343.93,142.41,320.55,197.37,246.683,273.278,262.108
DUBR,433.0,211.0,258.0,342.0,184.0,360.999,105.0,274.0,412.1,236.0
DUOX1,119.07,108.288,87.502,108.442,69.162,134.001,72.296,70.248,124.597,108.91
DUOX2,26.929,17.949,16.844,21.858,6.411,22.75,8.865,13.46,13.365,9.43
DUOXA1,27.0,14.0,16.0,24.0,9.0,21.0,6.0,12.0,13.0,11.0
DUOXA2,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
DUS1L,1122.999,734.0,790.0,1451.0,646.001,1147.999,634.998,900.002,955.0,758.998
DUS2,259.0,168.0,209.999,291.85,189.999,261.0,143.0,184.916,261.999,184.998
DUS3L,476.0,248.0,333.999,442.993,242.999,389.998,180.0,321.994,338.001,286.999
DUS4L,254.999,145.0,195.0,299.0,116.0,261.0,76.001,181.001,277.0,230.0
DUSP1,4484.0,3619.0,1685.0,3426.0,1058.0,2567.0,2462.0,4500.0,3007.0,4637.0
DUSP10,353.0,167.0,212.999,292.0,130.0,307.0,167.0,223.0,306.0,295.0
DUSP11,375.236,226.198,256.537,418.228,164.675,340.911,191.33,311.122,381.026,424.804
DUSP12,375.999,205.0,223.0,450.001,208.999,412.0,173.0,314.999,365.001,357.0
DUSP12P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP13B,4.0,1.0,3.0,7.0,3.0,1.0,2.0,2.0,2.0,2.0
DUSP14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP15,236.999,167.001,230.001,298.001,172.0,221.001,112.999,289.0,187.001,174.999
DUSP18,275.479,150.987,227.54,240.397,140.223,259.824,168.804,182.67,242.15,324.814
DUSP19,98.053,78.161,75.292,143.821,67.162,154.138,91.64,116.911,128.16,183.899
DUSP2,57.0,56.0,33.0,63.0,28.0,53.0,47.0,45.0,41.0,79.0
DUSP21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUSP22,1617.0,1180.0,1310.0,2149.999,953.0,1914.0,1015.999,1540.001,1931.0,1519.003
DUSP23,354.0,212.0,216.0,415.0,100.0,231.0,290.999,206.001,233.0,243.0
DUSP26,1166.0,820.0,912.0,1476.0,786.0,1278.0,610.0,1036.0,917.0,819.0
DUSP28,168.468,123.492,111.479,207.395,94.718,186.823,100.428,119.426,152.136,182.625
DUSP3,2949.052,1511.048,1446.224,3409.625,1395.666,2541.386,1557.484,2028.319,2351.32,2421.367
DUSP4,199.0,129.0,77.0,182.002,77.0,136.373,54.0,134.0,127.0,125.056
DUSP5,308.0,294.0,51.0,366.0,74.0,104.0,82.0,230.0,180.0,183.0
DUSP5P1,2.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,3.0
DUSP5P2,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
DUSP6,843.0,517.001,388.957,697.0,301.001,422.0,375.0,543.999,642.0,654.0
DUSP7,972.0,875.0,1010.998,1376.0,744.0,1674.0,785.0,1142.0,1367.0,1179.0
DUSP8,28.19,291.835,312.115,662.813,299.232,439.893,0.0,77.611,289.632,156.43
DUSP8P1,3.208,0.0,0.0,2.867,0.0,1.365,0.0,1.317,3.944,0.0
DUSP8P5,72.0,38.151,43.925,71.162,39.156,80.622,30.951,58.47,66.061,39.986
DUSP9,72.0,62.0,56.0,75.0,29.0,59.0,50.0,46.0,54.0,69.0
DUT,1567.001,1062.001,1190.994,1830.998,769.0,1608.001,811.999,1152.002,1550.999,1746.002
DUT-AS1,41.905,37.584,51.071,80.784,23.912,58.601,50.345,30.302,57.22,51.287
DUTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DUTP2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
DUTP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DUTP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUTP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUTP6,8.0,1.0,3.0,8.0,3.0,6.0,1.0,4.0,3.0,8.0
DUTP7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUTP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4,3.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0
DUX4L11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
DUX4L21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L26,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.393,0.0,0.0
DUX4L27,4.0,2.0,5.0,4.0,5.0,3.0,0.0,3.0,1.0,0.0
DUX4L28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
DUX4L33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L34,0.0,0.0,0.0,1.0,1.001,0.0,0.0,0.0,0.0,0.0
DUX4L35,0.0,0.0,0.0,2.295,0.0,0.0,0.0,2.0,2.0,0.0
DUX4L37,3.0,1.44,0.0,1.0,0.999,1.0,0.0,0.0,0.0,1.0
DUX4L4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L50,10.0,0.0,6.0,9.705,4.0,4.0,1.0,10.0,6.0,6.0
DUX4L51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUX4L9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUXA,0.0,0.0,1.021,3.0,0.0,0.0,3.0,1.0,0.0,1.0
DUXAP1,2.0,2.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0
DUXAP10,139.957,71.076,147.303,190.285,86.876,116.71,77.366,105.25,71.825,115.077
DUXAP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUXAP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUXAP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUXAP4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DUXAP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUXAP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUXAP7,2.196,2.96,3.043,3.623,0.0,0.0,1.981,2.037,6.478,2.193
DUXAP8,99.623,53.3325,99.434,176.6365,56.5985,59.085,41.7345,89.07,65.636,58.758
DUXAP9,84.264,46.089,88.697,153.333,50.306,80.896,61.197,94.075,79.956,86.763
